Product Page_url,Product Image_url,Image_Large,Product Name,Product Title,Product Listing Title,Brand,Catalog Number,Model/Part Number,Base Unit of Measure,Family,Series,Heating Capacity,Heating Efficiency,Configuration,Blower Size,Gas Stages,Blower Type,Product Voltage,Product Depth,Product Width,Product Height,Gross Weight,Type,Energy Star Certified,Low Nox
https://www.lennoxpros.com/sl280uh090xv60c-ic-furn-gas-90btuh-5ton/p/78W73,https://images.lennoxpros.com/is/image/LennoxIntl/78W73?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W73,Lennox SL280UH090XV60C Furnace,"Lennox DLSC SL280V, SL280UH090XV60C, 80% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH090XV60C 2 Stage Heat Furance,Lennox,78W73,SL280UH090XV60C,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,173 lbs.,,No,Low NOx
https://www.lennoxpros.com/el296df070xv48b-furnace-gas-70btuh-4ton/p/62W96,https://images.lennoxpros.com/is/image/LennoxIntl/62W96?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W96,Lennox EL296DF070XV48B Furnace,"Lennox Elite EL296V, EL296DF070XV48B, 96% AFUE, 66000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox EL296DF070XV48B 2 Stage Heat Furance,Lennox,62W96,EL296DF070XV48B,Unit(S),EL296V,Elite,66000 Btuh,96% AFUE,Downflow,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,138 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh135xv60d-furnace-gas-135btuh-5ton/p/62W94,https://images.lennoxpros.com/is/image/LennoxIntl/62W94?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W94,Lennox EL296UH135XV60D Furnace,"Lennox Elite EL296V, EL296UH135XV60D, 96% AFUE, 132000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH135XV60D 2 Stage Heat Furance,Lennox,62W94,EL296UH135XV60D,Unit(S),EL296V,Elite,132000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,188 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh110xv60c-furnace-gas-110btuh-5ton/p/62W93,https://images.lennoxpros.com/is/image/LennoxIntl/62W93?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W93,Lennox EL296UH110XV60C Furnace,"Lennox Elite EL296V, EL296UH110XV60C, 96% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH110XV60C 2 Stage Heat Furance,Lennox,62W93,EL296UH110XV60C,Unit(S),EL296V,Elite,110000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,175 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh090xv60c-furnace-gas-90btuh-5ton/p/62W91,https://images.lennoxpros.com/is/image/LennoxIntl/62W91?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W91,Lennox EL296UH090XV60C Furnace,"Lennox Elite EL296V, EL296UH090XV60C, 96% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH090XV60C 2 Stage Heat Furance,Lennox,62W91,EL296UH090XV60C,Unit(S),EL296V,Elite,88000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,167 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh045xv36b-furnace-gas-45btuh-3ton/p/62W87,https://images.lennoxpros.com/is/image/LennoxIntl/62W87?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W87,Lennox EL296UH045XV36B Furnace,"Lennox Elite EL296V, EL296UH045XV36B, 96% AFUE, 44000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH045XV36B 2 Stage Heat Furance,Lennox,62W87,EL296UH045XV36B,Unit(S),EL296V,Elite,44000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh090xv36c-furnace-gas-90btuh-3ton/p/62W89,https://images.lennoxpros.com/is/image/LennoxIntl/62W89?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W89,Lennox EL296UH090XV36C Furnace,"Lennox Elite EL296V, EL296UH090XV36C, 96% AFUE, 88000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH090XV36C 2 Stage Heat Furance,Lennox,62W89,EL296UH090XV36C,Unit(S),EL296V,Elite,88000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,155 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297df110xe60c-110btuh5t/p/24X68,https://images.lennoxpros.com/is/image/LennoxIntl/24X68?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X68,Lennox EL297DF110XE60C Furnace,"Lennox Elite EL297DFE, EL297DF110XE60C, 97% AFUE, 110000 BTU, 5 Ton, 2 Stage, Constant Torque Downflow Low Nox Gas Furnace",Lennox EL297DF110XE60C 2 Stage Furance,Lennox,24X68,EL297DF110XE60C,Unit(S),EL297DFE,Elite,110000 Btuh,97% AFUE,Downflow,5 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,174 lbs.,2-Stage Constant Torque Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/sl280df090v60c-ic-furn-gas-90btuh-5ton/p/78W79,https://images.lennoxpros.com/is/image/LennoxIntl/78W79?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W79,Lennox SL280DF090V60C Furnace,"Lennox DLSC SL280V, SL280DF090V60C, 80% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF090V60C 2 Stage Heat Furance,Lennox,78W79,SL280DF090V60C,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Downflow,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,164 lbs.,2-Stage Variable Speed Downflow Gas Furnace,No,
https://www.lennoxpros.com/el296uh070xv36b-furnace-gas-70btuh-3ton/p/62W88,https://images.lennoxpros.com/is/image/LennoxIntl/62W88?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W88,Lennox EL296UH070XV36B Furnace,"Lennox Elite EL296V, EL296UH070XV36B, 96% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH070XV36B 2 Stage Heat Furance,Lennox,62W88,EL296UH070XV36B,Unit(S),EL296V,Elite,66000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,138 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/slp99uh135xv60d-gas-furnace-135btuh-5ton/p/19A40,https://images.lennoxpros.com/is/image/LennoxIntl/19A40?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A40,Lennox SLP99UH135XV60D Furnace,"Lennox DLSC SLP99V, SLP99UH135XV60D, Up To 99% AFUE, 132000 BTU, 4-5 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH135XV60D Modulating Furance,Lennox,19A40,SLP99UH135XV60D,Unit(S),SLP99V,DLSC,132000 Btuh,Up To 99% AFUE,Upflow/Horizontal,4-5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,24.5 Inch,33 Inch,191 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297df070xe48b-70btuh4t/p/24X66,https://images.lennoxpros.com/is/image/LennoxIntl/24X66?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X66,Lennox EL297DF070XE48B Furnace,"Lennox Elite EL297DFE, EL297DF070XE48B, 97% AFUE, 66000 BTU, 4 Ton, 2 Stage, Constant Torque Downflow Low Nox Gas Furnace",Lennox EL297DF070XE48B 2 Stage Furance,Lennox,24X66,EL297DF070XE48B,Unit(S),EL297DFE,Elite,66000 Btuh,97% AFUE,Downflow,4 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,149 lbs.,2-Stage Constant Torque Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/slp99uh090xv60c-gas-furnace-90btuh-5ton/p/19A42,https://images.lennoxpros.com/is/image/LennoxIntl/19A42?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A42,Lennox SLP99UH090XV60C Furnace,"Lennox DLSC SLP99V, SLP99UH090XV60C, Up To 99% AFUE, 88000 BTU, 4-5 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH090XV60C Modulating Furance,Lennox,19A42,SLP99UH090XV60C,Unit(S),SLP99V,DLSC,88000 Btuh,Up To 99% AFUE,Upflow/Horizontal,4-5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/sl280uh080nv48b-80afue-ultra-low-nox-gas-furnace/p/15F83,https://images.lennoxpros.com/is/image/LennoxIntl/15F83?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F83,Lennox SL280UH080NV48B Furnace,"Lennox DLSC SL280NV, SL280UH080NV48B, 80% AFUE, 80000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH080NV48B 2 Stage Heat Furance,Lennox,15F83,SL280UH080NV48B,Unit(S),SL280NV,DLSC,80000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,134 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/sl280uh100nv60c-80afue-ultra-low-nox-gas-furnace/p/15F86,https://images.lennoxpros.com/is/image/LennoxIntl/15F86?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F86,Lennox SL280UH100NV60C Furnace,"Lennox DLSC SL280NV, SL280UH100NV60C, 80% AFUE, 100000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH100NV60C 2 Stage Heat Furance,Lennox,15F86,SL280UH100NV60C,Unit(S),SL280NV,DLSC,100000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,181 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/sl280uh080nv60c-80afue-ultra-low-nox-gas-furnace/p/15F84,https://images.lennoxpros.com/is/image/LennoxIntl/15F84?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F84,Lennox SL280UH080NV60C Furnace,"Lennox DLSC SL280NV, SL280UH080NV60C, 80% AFUE, 80000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH080NV60C 2 Stage Heat Furance,Lennox,15F84,SL280UH080NV60C,Unit(S),SL280NV,DLSC,80000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,138 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/sl280uh110v60c-ic-furn-gas-110btuh-5ton/p/78W74,https://images.lennoxpros.com/is/image/LennoxIntl/78W74?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W74,Lennox SL280UH110V60C Furnace,"Lennox DLSC SL280V, SL280UH110V60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH110V60C 2 Stage Heat Furance,Lennox,78W74,SL280UH110V60C,Unit(S),SL280V,DLSC,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,171 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/sl297uh080nv48c-furn-gas-80btu-4t-ulnox/p/15Y76,https://images.lennoxpros.com/is/image/LennoxIntl/15Y76?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15Y76,Lennox SL297UH080NV48C Furnace,"Lennox DLSC SL297NV, SL297UH080NV48C, 97.5% AFUE, 80000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL297UH080NV48C 2 Stage Heat Furance,Lennox,15Y76,SL297UH080NV48C,Unit(S),SL297NV,DLSC,80000 Btuh,97.5% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,154 lbs.,,Yes,Ultra-Low NOx
https://www.lennoxpros.com/sl280uh060nv36a-80afue-ultra-low-nox-gas-furnace/p/15F82,https://images.lennoxpros.com/is/image/LennoxIntl/15F82?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F82,Lennox SL280UH060NV36A Furnace,"Lennox DLSC SL280NV, SL280UH060NV36A, 80% AFUE, 60000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH060NV36A 2 Stage Heat Furance,Lennox,15F82,SL280UH060NV36A,Unit(S),SL280NV,DLSC,60000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,114 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/slp99uh090xv48c-gas-furnace-90btuh-4ton/p/19A43,https://images.lennoxpros.com/is/image/LennoxIntl/19A43?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A43,Lennox SLP99UH090XV48C Furnace,"Lennox DLSC SLP99V, SLP99UH090XV48C, Up To 99% AFUE, 88000 BTU, 4 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH090XV48C Modulating Furance,Lennox,19A43,SLP99UH090XV48C,Unit(S),SLP99V,DLSC,88000 Btuh,Up To 99% AFUE,Upflow/Horizontal,4 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/slp99df090xv36c-gas-furnace-90btuh-3ton/p/19A49,https://images.lennoxpros.com/is/image/LennoxIntl/19A49?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A49,Lennox SLP99DF090XV36C Furnace,"Lennox DLSC SLP99V, SLP99DF090XV36C, 97.5% AFUE, 88000 BTU, 2-3.5 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP99DF090XV36C Modulating Furance,Lennox,19A49,SLP99DF090XV36C,Unit(S),SLP99V,DLSC,88000 Btuh,97.5% AFUE,Downflow,2-3.5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,156 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/sl297uh060nv36b-97afue-ultra-low-nox-gas-furnace-3-ton/p/15Y75,https://images.lennoxpros.com/is/image/LennoxIntl/15Y75?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15Y75,Lennox SL297UH060NV36B Furnace,"Lennox DLSC SL297NV, SL297UH060NV36B, 97.5% AFUE, 60000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL297UH060NV36B 2 Stage Heat Furance,Lennox,15Y75,SL297UH060NV36B,Unit(S),SL297NV,DLSC,60000 Btuh,97.5% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,130 lbs.,,Yes,Ultra-Low NOx
https://www.lennoxpros.com/slp99df070xv36b-gas-furnace-70btuh-3ton/p/19A50,https://images.lennoxpros.com/is/image/LennoxIntl/19A50?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A50,Lennox SLP99DF070XV36B Furnace,"Lennox DLSC SLP99V, SLP99DF070XV36B, 97.5% AFUE, 66000 BTU, 2-3.5 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP99DF070XV36B Modulating Furance,Lennox,19A50,SLP99DF070XV36B,Unit(S),SLP99V,DLSC,66000 Btuh,97.5% AFUE,Downflow,2-3.5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,17.5 Inch,33 Inch,141 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/slp99df090xv48c-gas-furnace-90btuh-4ton/p/19A48,https://images.lennoxpros.com/is/image/LennoxIntl/19A48?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A48,Lennox SLP99DF090XV48C Furnace,"Lennox DLSC SLP99V, SLP99DF090XV48C, 97.5% AFUE, 88000 BTU, 4 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP99DF090XV48C Modulating Furance,Lennox,19A48,SLP99DF090XV48C,Unit(S),SLP99V,DLSC,88000 Btuh,97.5% AFUE,Downflow,4 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297uh135xe60d-135btuh5t/p/24X64,https://images.lennoxpros.com/is/image/LennoxIntl/24X64?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X64,Lennox EL297UH135XE60D Furnace,"Lennox Elite EL297UHE, EL297UH135XE60D, 97% AFUE, 132000 BTU, 5 Ton, 2 Stage, Constant Torque Upflow/Horizontal Low Nox Gas Furnace",Lennox EL297UH135XE60D 2 Stage Furance,Lennox,24X64,EL297UH135XE60D,Unit(S),EL297UHE,Elite,132000 Btuh,97% AFUE,Upflow/Horizontal,5 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,187 lbs.,2-Stage Constant Torque Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh110xe60c-110btuh5t/p/24X63,https://images.lennoxpros.com/is/image/LennoxIntl/24X63?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X63,Lennox EL297UH110XE60C Furnace,"Lennox Elite EL297UHE, EL297UH110XE60C, 97% AFUE, 110000 BTU, 5 Ton, 2 Stage, Constant Torque Upflow/Horizontal Low Nox Gas Furnace",Lennox EL297UH110XE60C 2 Stage Furance,Lennox,24X63,EL297UH110XE60C,Unit(S),EL297UHE,Elite,110000 Btuh,97% AFUE,Upflow/Horizontal,5 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,170 lbs.,2-Stage Constant Torque Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el180df110e60c-furnace-gas-110btuh-5t/p/10F50,https://images.lennoxpros.com/is/image/LennoxIntl/10F50?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F50,Lennox EL180DF110E60C Furnace,"Lennox Elite EL180E, EL180DF110E60C, 80% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL180DF110E60C 1 Stage Heat Furance,Lennox,10F50,EL180DF110E60C,Unit(S),EL180E,Elite,110000 Btuh,80% AFUE,Downflow,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,1 Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/el180uh135e60d-furnace-gas-135btuh-5ton/p/10F39,https://images.lennoxpros.com/is/image/LennoxIntl/10F39?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F39,Lennox EL180UH135E60D Furnace,"Lennox Elite EL180E, EL180UH135E60D, 80% AFUE, 132000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH135E60D 1 Stage Heat Furance,Lennox,10F39,EL180UH135E60D,Unit(S),EL180E,Elite,132000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,178 lbs.,1 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/sl280uh070v36a-ic-furn-gas-70btuh-3ton/p/78W67,https://images.lennoxpros.com/is/image/LennoxIntl/78W67?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W67,Lennox SL280UH070V36A Furnace,"Lennox DLSC SL280V, SL280UH070V36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH070V36A 2 Stage Heat Furance,Lennox,78W67,SL280UH070V36A,Unit(S),SL280V,DLSC,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,128 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el180uh045e36a-furnace-gas-45btuh-3ton/p/10F34,https://images.lennoxpros.com/is/image/LennoxIntl/10F34?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F34,Lennox EL180UH045E36A Furnace,"Lennox Elite EL180E, EL180UH045E36A, 80% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH045E36A 1 Stage Heat Furance,Lennox,10F34,EL180UH045E36A,Unit(S),EL180E,Elite,44000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,111 lbs.,1 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el180df090e48b-furnace-gas-90btuh-4ton/p/10F49,https://images.lennoxpros.com/is/image/LennoxIntl/10F49?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F49,Lennox EL180DF090E48B Furnace,"Lennox Elite EL180E, EL180DF090E48B, 80% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL180DF090E48B 1 Stage Heat Furance,Lennox,10F49,EL180DF090E48B,Unit(S),EL180E,Elite,88000 Btuh,80% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,140 lbs.,1 Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/el296df070xe48b-furnace-gas-70btuh-4t/p/11Y43,https://images.lennoxpros.com/is/image/LennoxIntl/11Y43?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/11Y43,Lennox EL296DF070XE48B Furnace,"Lennox Elite EL296E, EL296DF070XE48B, 96% AFUE, 66000 BTU, 4 Ton, 2 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL296DF070XE48B 2 Stage Heat Furance,Lennox,11Y43,EL296DF070XE48B,Unit(S),EL296E,Elite,66000 Btuh,96% AFUE,Downflow,4 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,149 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el180uh045xe36a-furnace-gas-45btuh-3t-x/p/10F40,https://images.lennoxpros.com/is/image/LennoxIntl/10F40?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F40,Lennox EL180UH045XE36A Furnace,"Lennox Elite EL180E, EL180UH045XE36A, 80% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH045XE36A 1 Stage Heat Furance,Lennox,10F40,EL180UH045XE36A,Unit(S),EL180E,Elite,44000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,111 lbs.,,No,Low NOx
https://www.lennoxpros.com/el180df070e36b-furnace-gas-70btuh-3ton/p/10F48,https://images.lennoxpros.com/is/image/LennoxIntl/10F48?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F48,Lennox EL180DF070E36B Furnace,"Lennox Elite EL180E, EL180DF070E36B, 80% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL180DF070E36B 1 Stage Heat Furance,Lennox,10F48,EL180DF070E36B,Unit(S),EL180E,Elite,66000 Btuh,80% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,128 lbs.,1 Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/el180uh090e48b-furnace-gas-90btuh-4ton/p/10F36,https://images.lennoxpros.com/is/image/LennoxIntl/10F36?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F36,Lennox EL180UH090E48B Furnace,"Lennox Elite EL180E, EL180UH090E48B, 80% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH090E48B 1 Stage Heat Furance,Lennox,10F36,EL180UH090E48B,Unit(S),EL180E,Elite,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,142 lbs.,1 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el180df045e36a-furnace-gas-45btuh-3ton/p/10F47,https://images.lennoxpros.com/is/image/LennoxIntl/10F47?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F47,Lennox EL180DF045E36A Furnace,"Lennox Elite EL180E, EL180DF045E36A, 80% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL180DF045E36A 1 Stage Heat Furance,Lennox,10F47,EL180DF045E36A,Unit(S),EL180E,Elite,44000 Btuh,80% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,113 lbs.,1 Stage Constant Torque Downflow Gas Furnace,No,
